Student_ID,Fee_Amount,Paid_Status
44796,419,Paid
44797,272,Paid
44798,723,Late
44799,479,Late
44800,340,Paid
44801,510,Paid
44802,249,Paid
44803,441,Paid
44804,934,Paid
44805,440,Paid
44806,208,Paid
44807,355,Paid
44808,607,Paid
44809,145,Paid
44810,564,Paid
44811,870,Late
44812,966,Paid
44813,372,Paid
44814,189,Paid
44815,586,Paid
44816,443,Paid
44817,332,Late
44818,101,Paid
44819,157,Paid
44820,922,Paid
44821,780,Late
44822,369,Paid
44823,647,Paid
44824,127,Late
44825,966,Paid
44826,587,Paid
44827,395,Late
44828,199,Late
44829,863,Late
44830,301,Late
44831,699,Paid
44832,831,Paid
44833,139,Late
44834,355,Paid
44835,582,Late
44836,700,Late
44837,474,Paid
44838,998,Late
44839,451,Late
44840,917,Paid
44841,672,Paid
44842,125,Late
44843,913,Late
44844,254,Late
44845,435,Paid
44846,799,Paid
44847,603,Late
44848,558,Late
44849,399,Late
44850,108,Late
44851,422,Paid
44852,307,Late
44853,911,Late
44854,633,Paid
44855,200,Paid
44856,563,Late
44857,975,Paid
44858,382,Late
44859,723,Late
44860,896,Paid
44861,793,Paid
44862,808,Paid
44863,399,Late
44864,855,Paid
44865,984,Late
44866,861,Paid
44867,730,Late
44868,829,Paid
44869,182,Paid
44870,563,Late
44871,735,Late
44872,341,Late
44873,667,Paid
44874,977,Late
44875,412,Late
44876,913,Late
44877,993,Paid
44878,235,Paid
44879,194,Paid
44880,574,Late
44881,942,Paid
44882,380,Late
44883,640,Late
44884,374,Late
44885,775,Paid
44886,286,Late
44887,225,Paid
44888,447,Late
44889,783,Paid
44890,729,Late
44891,577,Late
44892,180,Paid
44893,359,Late
44894,481,Late
44895,158,Late
44896,670,Paid
44897,439,Paid
44898,137,Late
44899,249,Paid
44900,635,Paid
44901,717,Late
44902,237,Late
44903,832,Late
44904,555,Paid
44905,544,Late
44906,924,Late
44907,335,Late
44908,809,Paid
44909,978,Paid
44910,995,Paid
44911,912,Late
44912,896,Paid
44913,711,Late
44914,637,Paid
44915,410,Late
44916,313,Paid
44917,789,Late
44918,500,Paid
44919,631,Paid
44920,834,Late
44921,819,Late
44922,631,Paid
44923,448,Paid
44924,184,Paid
44925,260,Late
44926,168,Paid
44927,923,Late
44928,247,Paid
44929,233,Late
44930,320,Late
44931,770,Paid
44932,769,Late
44933,519,Late
44934,867,Late
44935,277,Late
44936,170,Late
44937,826,Late
44938,136,Late
44939,465,Paid
44940,122,Late
44941,789,Late
44942,649,Paid
44943,504,Paid
44944,579,Late
44945,262,Paid
44946,437,Late
44947,365,Paid
44948,384,Late
44949,810,Paid
44950,202,Paid
44951,278,Late
44952,376,Paid
44953,270,Paid
44954,623,Late
44955,293,Late
44956,572,Late
44957,694,Paid
44958,815,Late
44959,404,Late
44960,301,Late
44961,245,Paid
44962,943,Paid
44963,865,Paid
44964,529,Paid
44965,877,Late
44966,619,Late
44967,332,Late
44968,649,Late
44969,939,Paid
44970,759,Late
44971,584,Paid
44972,959,Paid
44973,947,Late
44974,147,Late
44975,113,Late
44976,309,Paid
44977,253,Paid
44978,686,Late
44979,698,Late
44980,632,Late
44981,268,Late
44982,504,Late
44983,759,Late
44984,907,Late
44985,590,Paid
44986,411,Late
44987,171,Late
44988,216,Late
44989,677,Late
44990,141,Paid
44991,596,Paid
44992,560,Late
44993,677,Paid
44994,231,Late
44995,206,Late
44996,902,Paid
44997,497,Late
44998,264,Paid
44999,739,Paid
45000,235,Late
45001,279,Paid
45002,819,Late
45003,380,Late
45004,764,Late
45005,873,Paid
45006,220,Paid
45007,374,Paid
45008,272,Paid
45009,402,Late
45010,455,Late
45011,849,Paid
45012,233,Late
45013,755,Late
45014,307,Paid
45015,519,Paid
45016,500,Paid
45017,162,Paid
45018,292,Paid
45019,467,Late
45020,171,Late
45021,181,Late
45022,932,Paid
45023,103,Late
45024,328,Paid
45025,941,Late
45026,521,Paid
45027,595,Late
45028,461,Paid
45029,110,Paid
45030,567,Late
45031,284,Paid
45032,853,Late
45033,922,Late
45034,462,Late
45035,663,Paid
45036,217,Late
45037,333,Late
45038,499,Paid
45039,589,Late
45040,465,Late
45041,782,Paid
45042,483,Paid
45043,798,Paid
45044,390,Paid
45045,768,Paid
45046,630,Late
45047,583,Paid
45048,200,Late
45049,550,Late
45050,795,Late
45051,642,Late
45052,257,Late
45053,262,Paid
45054,371,Paid
45055,954,Paid
45056,654,Late
45057,942,Late
45058,189,Late
45059,497,Late
45060,844,Late
45061,199,Paid
45062,332,Late
45063,455,Late
45064,887,Late
45065,1000,Late
45066,880,Paid
45067,207,Late
45068,537,Late
45069,399,Paid
45070,874,Paid
45071,517,Late
45072,142,Paid
45073,548,Late
45074,343,Late
45075,651,Paid
45076,985,Late
45077,740,Late
45078,554,Late
45079,231,Paid
45080,333,Late
45081,136,Paid
45082,603,Paid
45083,408,Late
45084,600,Late
45085,833,Paid
45086,934,Paid
45087,677,Paid
45088,746,Paid
45089,531,Paid
45090,353,Late
45091,533,Paid
45092,494,Late
45093,446,Paid
45094,421,Late
45095,924,Paid
45096,483,Paid
45097,284,Late
45098,759,Paid
45099,320,Late
45100,715,Late
45101,941,Paid
45102,826,Paid
45103,540,Paid
45104,935,Late
45105,558,Late
45106,165,Late
45107,518,Paid
45108,562,Paid
45109,935,Paid
45110,813,Late
45111,317,Late
45112,445,Paid
45113,932,Late
45114,209,Late
45115,424,Late
45116,484,Late
45117,439,Paid
45118,506,Paid
45119,299,Late
45120,790,Paid
45121,666,Late
45122,338,Paid
45123,226,Late
45124,148,Late
45125,624,Late
45126,942,Paid
45127,201,Late
45128,866,Paid
45129,405,Late
45130,789,Late
45131,386,Late
45132,910,Paid
45133,729,Late
45134,169,Paid
45135,183,Paid
45136,418,Late
45137,980,Paid
45138,475,Late
45139,288,Late
45140,878,Paid
45141,841,Late
45142,960,Paid
45143,520,Late
45144,812,Late
45145,983,Paid
45146,882,Paid
45147,503,Late
45148,768,Late
45149,830,Paid
45150,298,Paid
45151,217,Late
45152,173,Late
45153,322,Late
45154,985,Paid
45155,152,Paid
45156,711,Paid
45157,594,Late
45158,916,Late
45159,786,Paid
45160,430,Late
45161,704,Late
45162,757,Late
45163,226,Paid
45164,123,Late
45165,809,Paid
45166,912,Late
45167,856,Paid
45168,784,Paid
45169,494,Paid
45170,420,Late
45171,358,Paid
45172,302,Late
45173,660,Paid
45174,950,Paid
45175,755,Paid
45176,378,Late
45177,409,Late
45178,515,Paid
45179,777,Paid
45180,206,Paid
45181,754,Paid
45182,996,Late
45183,770,Late
45184,753,Paid
45185,702,Paid
45186,112,Late
45187,568,Paid
45188,285,Late
45189,510,Paid
45190,879,Paid
45191,853,Late
45192,628,Late
45193,997,Late
45194,470,Late
45195,658,Paid
45196,301,Paid
45197,453,Late
45198,174,Late
45199,387,Late
45200,544,Paid
45201,933,Late
45202,840,Paid
45203,867,Late
45204,324,Late
45205,649,Paid
45206,956,Late
45207,521,Late
45208,208,Paid
45209,890,Late
45210,126,Paid
45211,683,Late
45212,340,Late
45213,792,Late
45214,340,Paid
45215,871,Paid
45216,806,Late
45217,676,Late
45218,348,Paid
45219,260,Late
45220,826,Late
45221,448,Paid
45222,954,Late
45223,454,Late
45224,694,Late
45225,313,Late
45226,883,Late
45227,405,Late
45228,395,Paid
45229,114,Paid
45230,165,Paid
45231,445,Paid
45232,857,Late
45233,358,Late
45234,941,Late
45235,907,Paid
45236,737,Paid
45237,258,Late
45238,879,Paid
45239,422,Late
45240,892,Late
45241,880,Paid
45242,336,Paid
45243,570,Paid
45244,486,Late
45245,471,Paid
45246,698,Late
45247,729,Late
45248,914,Paid
45249,962,Paid
45250,804,Late
45251,648,Late
45252,769,Paid
45253,719,Late
45254,493,Late
45255,897,Late
45256,758,Late
45257,841,Paid
45258,291,Late
45259,767,Late
45260,233,Paid
45261,162,Paid
45262,126,Late
45263,508,Paid
45264,962,Paid
45265,186,Paid
45266,651,Paid
45267,821,Paid
45268,375,Late
45269,114,Late
45270,345,Paid
45271,176,Late
45272,286,Late
45273,274,Late
45274,296,Late
45275,1000,Paid
45276,591,Late
45277,959,Paid
45278,296,Late
45279,235,Late
45280,387,Paid
45281,287,Late
45282,246,Late
45283,224,Paid
45284,196,Paid
45285,104,Paid
45286,554,Late
45287,117,Late
45288,408,Paid
45289,689,Paid
45290,271,Paid
45291,578,Paid
45292,782,Late
45293,342,Late
45294,647,Late
45295,281,Late
45296,139,Paid
45297,394,Late
45298,654,Paid
45299,402,Paid
45300,968,Late
45301,947,Late
45302,629,Late
45303,849,Late
45304,963,Late
45305,475,Late
45306,457,Paid
45307,185,Late
45308,114,Paid
45309,605,Late
45310,891,Paid
45311,391,Paid
45312,903,Late
45313,692,Late
45314,592,Late
45315,778,Late
45316,426,Late
45317,225,Paid
45318,955,Paid
45319,579,Paid
45320,128,Late
45321,962,Paid
45322,107,Late
45323,908,Paid
45324,215,Paid
45325,454,Paid
45326,155,Late
45327,116,Paid
45328,578,Late
45329,249,Paid
45330,555,Late
45331,883,Paid
45332,764,Late
45333,346,Paid
45334,883,Late
45335,674,Late
45336,516,Paid
45337,546,Late
45338,389,Paid
45339,338,Paid
45340,753,Paid
45341,943,Late
45342,447,Paid
45343,177,Late
45344,741,Late
45345,606,Late
45346,335,Paid
45347,255,Late
45348,363,Late
45349,937,Paid
45350,238,Paid
45351,864,Late
45352,400,Late
45353,387,Paid
45354,865,Paid
45355,229,Paid
45356,110,Paid
45357,856,Late
45358,497,Late
45359,677,Paid
45360,119,Late
45361,700,Late
45362,991,Late
45363,139,Late
45364,187,Paid
45365,173,Paid
45366,932,Paid
45367,298,Late
45368,562,Paid
45369,611,Late
45370,349,Late
45371,820,Paid
45372,176,Late
45373,137,Late
45374,210,Late
45375,948,Late
45376,511,Late
45377,102,Late
45378,546,Paid
45379,499,Paid
45380,770,Late
45381,781,Paid
45382,284,Late
45383,594,Paid
45384,396,Late
45385,599,Paid
45386,567,Paid
45387,922,Late
45388,599,Paid
45389,559,Paid
45390,201,Late
45391,759,Late
45392,403,Late
45393,302,Paid
45394,585,Late
45395,275,Paid
45396,465,Paid
45397,202,Late
45398,626,Late
45399,890,Late
45400,963,Late
45401,754,Paid
45402,498,Paid
45403,801,Late
45404,173,Paid
45405,799,Paid
45406,671,Late
45407,579,Late
45408,860,Paid
45409,652,Late
45410,931,Late
45411,339,Paid
45412,550,Late
45413,800,Late
45414,314,Paid
45415,463,Late
45416,195,Late
45417,344,Late
45418,553,Late
45419,583,Paid
45420,634,Paid
45421,674,Late
45422,258,Paid
45423,236,Paid
45424,224,Paid
45425,135,Paid
45426,479,Late
45427,477,Paid
45428,182,Paid
45429,815,Late
45430,472,Paid
45431,455,Paid
45432,357,Paid
45433,512,Late
45434,719,Paid
45435,112,Paid
45436,564,Paid
45437,563,Late
45438,822,Late
45439,895,Paid
45440,616,Late
45441,564,Late
45442,285,Paid
45443,727,Late
45444,939,Late
45445,779,Paid
45446,181,Paid
45447,470,Late
45448,113,Late
45449,319,Late
45450,419,Paid
45451,585,Paid
45452,875,Paid
45453,655,Late
45454,856,Paid
45455,924,Late
45456,464,Paid
45457,325,Late
45458,268,Paid
45459,880,Paid
45460,381,Late
45461,959,Late
45462,897,Paid
45463,472,Late
45464,899,Paid
45465,269,Paid
45466,223,Late
45467,841,Late
45468,311,Late
45469,977,Late
45470,486,Paid
45471,957,Late
45472,335,Paid
45473,323,Late
45474,796,Late
45475,845,Paid
45476,875,Late
45477,748,Late
45478,385,Paid
45479,197,Paid
45480,503,Late
45481,234,Paid
45482,384,Paid
45483,366,Paid
45484,403,Paid
45485,462,Late
45486,841,Paid
45487,796,Paid
45488,646,Paid
45489,119,Paid
45490,650,Paid
45491,263,Paid
45492,130,Paid
45493,145,Paid
45494,923,Late
45495,911,Late
45496,306,Late
45497,921,Paid
45498,101,Paid
45499,202,Late
45500,924,Paid
45501,237,Late
45502,868,Paid
45503,628,Late
45504,843,Late
45505,639,Paid
45506,906,Late
45507,602,Late
45508,673,Late
45509,794,Paid
45510,482,Paid
45511,258,Paid
45512,728,Late
45513,567,Late
45514,445,Late
45515,304,Late
45516,147,Paid
45517,609,Paid
45518,464,Paid
45519,829,Late
45520,312,Late
45521,855,Paid
45522,677,Late
45523,950,Late
45524,619,Paid
45525,445,Late
45526,171,Paid
45527,235,Late
45528,916,Paid
45529,549,Late
45530,932,Paid
45531,561,Paid
45532,888,Late
45533,592,Paid
45534,375,Late
45535,157,Paid
45536,639,Paid
45537,542,Late
45538,751,Paid
45539,772,Late
45540,970,Late
45541,627,Paid
45542,796,Paid
45543,374,Late
45544,552,Paid
45545,819,Paid
45546,366,Paid
45547,439,Paid
45548,333,Paid
45549,142,Late
45550,762,Late
45551,695,Late
45552,458,Paid
45553,859,Late
45554,737,Paid
45555,782,Late
45556,895,Late
45557,916,Paid
45558,682,Late
45559,960,Late
45560,841,Paid
45561,950,Late
45562,553,Paid
45563,444,Late
45564,272,Late
45565,687,Late
45566,234,Paid
45567,830,Late
45568,230,Late
45569,997,Late
45570,807,Late
45571,699,Late
45572,353,Paid
45573,888,Late
45574,814,Late
45575,686,Paid
45576,807,Paid
45577,815,Paid
45578,368,Late
45579,444,Late
45580,726,Paid
45581,216,Late
45582,293,Late
45583,733,Late
45584,590,Late
45585,504,Late
45586,395,Late
45587,185,Paid
45588,805,Paid
45589,162,Paid
45590,451,Paid
45591,500,Paid
45592,824,Late
45593,225,Late
45594,623,Paid
45595,622,Paid
45596,212,Late
45597,375,Paid
45598,268,Late
45599,588,Paid
45600,852,Paid
45601,293,Late
45602,915,Paid
45603,164,Paid
45604,793,Paid
45605,753,Paid
45606,983,Paid
45607,148,Paid
45608,515,Paid
45609,306,Paid
45610,134,Paid
45611,621,Late
45612,696,Late
45613,268,Paid
45614,745,Paid
45615,781,Paid
45616,458,Paid
45617,446,Late
45618,998,Paid
45619,968,Late
45620,660,Late
45621,438,Paid
45622,375,Late
45623,219,Paid
45624,831,Paid
45625,647,Late
45626,414,Late
45627,699,Late
45628,319,Late
45629,403,Late
45630,457,Paid
45631,920,Late
45632,464,Late
45633,546,Late
45634,637,Late
45635,303,Paid
45636,496,Paid
45637,505,Late
45638,952,Late
45639,947,Late
45640,351,Late
45641,325,Paid
45642,321,Paid
45643,655,Paid
45644,201,Paid
45645,495,Paid
45646,227,Late
45647,845,Paid
45648,685,Paid
45649,454,Paid
45650,450,Paid
45651,561,Late
45652,896,Paid
45653,628,Late
45654,841,Paid
45655,111,Late
45656,901,Late
45657,203,Late
45658,124,Late
45659,966,Late
45660,407,Late
45661,471,Late
45662,235,Late
45663,667,Paid
45664,220,Late
45665,345,Paid
45666,676,Late
45667,498,Late
45668,629,Paid
45669,823,Late
45670,351,Paid
45671,402,Paid
45672,739,Paid
45673,324,Late
45674,285,Late
45675,938,Late
45676,173,Paid
45677,565,Late
45678,113,Paid
45679,156,Late
45680,617,Paid
45681,241,Paid
45682,264,Paid
45683,536,Paid
45684,933,Late
45685,780,Late
45686,373,Paid
45687,546,Paid
45688,368,Paid
45689,890,Paid
45690,632,Late
45691,401,Paid
45692,930,Late
45693,625,Paid
45694,216,Late
45695,237,Paid
45696,468,Late
45697,422,Paid
45698,876,Paid
45699,295,Paid
45700,233,Paid
45701,632,Paid
45702,235,Paid
45703,333,Late
45704,457,Late
45705,434,Paid
45706,866,Paid
45707,963,Paid
45708,451,Late
45709,647,Late
45710,300,Paid
45711,193,Paid
45712,456,Late
45713,452,Paid
45714,238,Paid
45715,164,Late
45716,597,Late
45717,720,Paid
45718,193,Paid
45719,396,Late
45720,580,Paid
45721,240,Late
45722,136,Paid
45723,863,Late
45724,460,Paid
45725,346,Paid
45726,281,Paid
45727,301,Paid
45728,999,Late
45729,265,Paid
45730,520,Paid
45731,302,Paid
45732,545,Late
45733,564,Late
45734,405,Paid
45735,309,Late
45736,648,Paid
45737,877,Paid
45738,601,Late
45739,688,Paid
45740,100,Paid
45741,718,Paid
45742,312,Late
45743,924,Paid
45744,900,Late
45745,504,Late
45746,386,Paid
45747,809,Paid
45748,914,Paid
45749,877,Late
45750,920,Paid
45751,481,Late
45752,385,Paid
45753,233,Late
45754,202,Paid
45755,370,Late
45756,158,Late
45757,569,Late
45758,123,Paid
45759,840,Late
45760,392,Paid
45761,741,Paid
45762,326,Late
45763,615,Paid
45764,246,Late
45765,419,Late
45766,215,Paid
45767,887,Paid
45768,474,Late
45769,718,Late
45770,701,Late
45771,168,Late
45772,857,Late
45773,589,Paid
45774,133,Late
45775,148,Late
45776,127,Paid
45777,533,Paid
45778,200,Paid
45779,863,Paid
45780,429,Late
45781,843,Paid
45782,226,Paid
45783,266,Late
45784,709,Late
45785,574,Paid
45786,421,Late
45787,171,Late
45788,248,Late
45789,117,Paid
45790,289,Late
45791,559,Paid
45792,510,Paid
45793,552,Late
45794,122,Paid
45795,471,Paid
45796,856,Late
45797,176,Late
45798,908,Late
45799,240,Late
45800,524,Late
45801,729,Paid
45802,735,Paid
45803,656,Late
45804,811,Paid
45805,544,Paid
45806,396,Paid
45807,520,Paid
45808,753,Paid
45809,949,Paid
45810,370,Paid
45811,897,Late
45812,425,Late
45813,588,Late
45814,687,Paid
45815,288,Late
45816,619,Late
45817,570,Paid
45818,513,Late
45819,431,Late
45820,836,Paid
45821,137,Late
45822,217,Late
45823,198,Late
45824,490,Paid
45825,712,Paid
45826,253,Paid
45827,981,Late
45828,105,Paid
45829,450,Paid
45830,272,Paid
45831,694,Paid
45832,759,Paid
45833,387,Paid
45834,301,Paid
45835,893,Paid
45836,147,Late
45837,775,Paid
45838,553,Late
45839,583,Late
45840,638,Late
45841,745,Paid
45842,378,Late
45843,891,Late
45844,362,Paid
45845,709,Late
45846,358,Late
45847,514,Paid
45848,353,Paid
45849,411,Paid
45850,616,Late
45851,733,Paid
45852,249,Late
45853,345,Late
45854,741,Late
45855,993,Late
45856,627,Late
45857,749,Paid
45858,190,Late
45859,351,Paid
45860,118,Late
45861,289,Paid
45862,879,Late
45863,223,Late
45864,846,Late
45865,599,Late
45866,393,Paid
45867,251,Late
45868,743,Late
45869,210,Paid
45870,749,Late
45871,684,Paid
45872,295,Paid
45873,102,Paid
45874,442,Late
45875,711,Paid
45876,334,Late
45877,235,Late
45878,764,Late
45879,323,Paid
45880,191,Late
45881,595,Paid
45882,443,Paid
45883,600,Paid
45884,927,Paid
45885,790,Paid
45886,655,Late
45887,563,Late
45888,697,Late
45889,478,Paid
45890,988,Paid
45891,793,Late
45892,122,Late
45893,340,Paid
45894,688,Late
45895,883,Late
45896,894,Paid
45897,460,Late
45898,417,Paid
45899,941,Paid
45900,731,Late
45901,925,Late
45902,892,Late
45903,204,Paid
45904,121,Late
45905,955,Late
45906,567,Late
45907,559,Paid
45908,660,Late
45909,870,Paid
45910,711,Paid
45911,591,Late
45912,564,Paid
45913,209,Late
45914,275,Late
45915,589,Paid
45916,808,Paid
45917,231,Paid
45918,388,Late
45919,368,Paid
45920,960,Late
45921,384,Late
45922,283,Late
45923,644,Late
45924,213,Paid
45925,527,Late
45926,360,Paid
45927,926,Paid
45928,381,Paid
45929,793,Paid
45930,182,Late
45931,627,Late
45932,837,Late
45933,912,Late
45934,325,Late
45935,466,Paid
45936,644,Late
45937,849,Paid
45938,577,Late
45939,637,Late
45940,884,Late
45941,969,Late
45942,277,Paid
45943,109,Paid
45944,612,Late
45945,259,Late
45946,810,Paid
45947,551,Paid
45948,555,Paid
45949,857,Paid
45950,753,Paid
45951,492,Late
45952,714,Late
45953,419,Paid
45954,240,Late
45955,720,Late
45956,735,Paid
45957,579,Paid
45958,881,Late
45959,226,Late
45960,406,Paid
45961,362,Paid
45962,515,Late
45963,331,Late
45964,109,Paid
45965,511,Late
45966,692,Paid
45967,852,Paid
45968,298,Paid
45969,462,Paid
45970,473,Late
45971,223,Paid
45972,753,Late
45973,811,Paid
45974,758,Late
45975,511,Late
45976,916,Paid
45977,916,Late
45978,191,Late
45979,869,Late
45980,643,Late
45981,847,Paid
45982,448,Late
45983,145,Late
45984,132,Late
45985,588,Late
45986,296,Paid
45987,792,Paid
45988,198,Paid
45989,519,Paid
45990,872,Late
45991,297,Late
45992,290,Paid
45993,419,Paid
45994,415,Paid
45995,628,Paid
45996,475,Late
45997,237,Paid
45998,699,Paid
45999,891,Paid
46000,310,Late
46001,479,Late
46002,376,Paid
46003,283,Late
46004,285,Paid
46005,400,Late
46006,228,Paid
46007,155,Late
46008,408,Late
46009,957,Late
46010,768,Paid
46011,892,Late
46012,373,Late
46013,372,Late
46014,625,Late
46015,137,Paid
46016,733,Paid
46017,206,Late
46018,885,Late
46019,421,Paid
46020,836,Late
46021,763,Late
46022,570,Late
46023,360,Paid
46024,244,Late
46025,330,Late
46026,244,Paid
46027,798,Paid
46028,574,Paid
46029,114,Late
46030,812,Late
46031,736,Paid
46032,208,Paid
46033,914,Late
46034,302,Paid
46035,338,Paid
46036,719,Paid
46037,406,Late
46038,539,Paid
46039,551,Paid
46040,735,Paid
46041,391,Late
46042,815,Late
46043,737,Late
46044,484,Late
46045,711,Late
46046,833,Late
46047,956,Paid
46048,437,Paid
46049,237,Paid
46050,208,Late
46051,768,Paid
46052,399,Paid
46053,382,Paid
46054,447,Paid
46055,510,Late
46056,258,Late
46057,755,Paid
46058,320,Paid
46059,950,Paid
46060,352,Late
46061,893,Late
46062,656,Paid
46063,953,Paid
46064,770,Paid
46065,428,Paid
46066,383,Late
46067,768,Late
46068,336,Late
46069,989,Paid
46070,603,Late
46071,787,Late
46072,687,Late
46073,906,Paid
46074,443,Paid
46075,449,Paid
46076,658,Late
46077,163,Paid
46078,817,Paid
46079,215,Late
46080,825,Late
46081,269,Paid
46082,478,Late
46083,866,Paid
46084,615,Late
46085,683,Late
46086,346,Paid
46087,366,Late
46088,725,Paid
46089,330,Late
46090,373,Paid
46091,176,Paid
46092,967,Paid
46093,934,Paid
46094,560,Paid
46095,892,Late
46096,145,Late
46097,679,Paid
46098,823,Late
46099,282,Paid
46100,433,Late
46101,344,Paid
46102,791,Late
46103,304,Late
46104,676,Late
46105,487,Late
46106,355,Late
46107,132,Paid
46108,125,Paid
46109,839,Paid
46110,867,Late
46111,600,Late
46112,465,Late
46113,947,Paid
46114,515,Paid
46115,698,Late
46116,524,Late
46117,391,Late
46118,114,Paid
46119,994,Paid
46120,724,Late
46121,494,Paid
46122,347,Late
46123,363,Paid
46124,849,Late
46125,678,Late
46126,746,Late
46127,830,Late
46128,820,Paid
46129,998,Paid
46130,979,Paid
46131,343,Late
46132,721,Late
46133,725,Paid
46134,464,Late
46135,211,Late
46136,505,Paid
46137,884,Late
46138,248,Late
46139,206,Paid
46140,582,Paid
46141,826,Paid
46142,121,Late
46143,524,Paid
46144,614,Paid
46145,408,Late
46146,557,Late
46147,456,Late
46148,786,Paid
46149,456,Late
46150,839,Late
46151,740,Late
46152,372,Late
46153,503,Late
46154,249,Late
46155,740,Late
46156,245,Paid
46157,909,Paid
46158,760,Late
46159,578,Paid
46160,850,Late
46161,533,Paid
46162,149,Late
46163,600,Late
46164,252,Late
46165,128,Paid
46166,376,Late
46167,689,Late
46168,303,Late
46169,612,Late
46170,830,Late
46171,191,Late
46172,658,Paid
46173,603,Late
46174,499,Paid
46175,557,Late
46176,507,Paid
46177,226,Late
46178,917,Paid
46179,518,Paid
46180,121,Paid
46181,488,Late
46182,647,Paid
46183,125,Paid
46184,559,Paid
46185,475,Late
46186,833,Paid
46187,347,Paid
46188,939,Late
46189,983,Paid
46190,468,Late
46191,899,Late
46192,104,Paid
46193,233,Paid
46194,207,Paid
46195,767,Late
46196,377,Late
46197,367,Late
46198,666,Late
46199,963,Late
46200,840,Late
46201,785,Paid
46202,802,Paid
46203,442,Late
46204,718,Late
46205,373,Late
46206,553,Paid
46207,858,Paid
46208,324,Paid
46209,408,Late
46210,526,Late
46211,296,Paid
46212,752,Late
46213,391,Late
46214,891,Paid
46215,705,Paid
46216,816,Late
46217,255,Late
46218,629,Late
46219,688,Late
46220,882,Paid
46221,105,Late
46222,825,Paid
46223,909,Late
46224,337,Late
46225,538,Late
46226,361,Paid
46227,501,Late
46228,595,Late
46229,138,Paid
46230,264,Paid
46231,288,Paid
46232,388,Paid
46233,421,Late
46234,576,Paid
46235,394,Late
46236,940,Late
46237,904,Paid
46238,597,Late
46239,876,Late
46240,508,Late
46241,262,Paid
46242,850,Paid
46243,941,Late
46244,315,Paid
46245,633,Late
46246,243,Late
46247,723,Late
46248,906,Paid
46249,231,Paid
46250,438,Paid
46251,593,Late
46252,973,Late
46253,590,Late
46254,555,Late
46255,303,Paid
46256,958,Late
46257,254,Late
46258,565,Paid
46259,566,Paid
46260,758,Paid
46261,685,Paid
46262,173,Late
46263,949,Late
46264,406,Paid
46265,392,Paid
46266,283,Late
46267,370,Paid
46268,487,Late
46269,885,Paid
46270,766,Paid
46271,678,Late
46272,619,Paid
46273,747,Late
46274,957,Paid
46275,577,Late
46276,293,Paid
46277,872,Paid
46278,177,Paid
46279,999,Paid
46280,779,Late
46281,292,Late
46282,957,Late
46283,747,Paid
46284,781,Late
46285,179,Paid
46286,518,Paid
46287,207,Paid
46288,207,Paid
46289,876,Paid
46290,295,Late
46291,581,Late
46292,403,Late
46293,570,Late
46294,323,Late
46295,567,Late
46296,903,Late
46297,170,Late
46298,555,Paid
46299,466,Late
46300,253,Late
46301,249,Late
46302,800,Paid
46303,933,Paid
46304,316,Late
46305,334,Late
46306,215,Paid
46307,882,Late
46308,222,Late
46309,923,Paid
46310,527,Late
46311,340,Paid
46312,266,Paid
46313,146,Paid
46314,743,Paid
46315,830,Late
46316,716,Paid
46317,583,Paid
46318,580,Late
46319,530,Late
46320,274,Paid
46321,128,Paid
46322,641,Paid
46323,299,Late
46324,114,Paid
46325,647,Late
46326,629,Paid
46327,811,Late
46328,618,Paid
46329,836,Late
46330,851,Late
46331,751,Late
46332,873,Late
46333,231,Late
46334,414,Late
46335,932,Paid
46336,175,Late
46337,429,Paid
46338,120,Late
46339,504,Paid
46340,648,Late
46341,801,Paid
46342,561,Paid
46343,532,Late
46344,812,Late
46345,226,Paid
46346,251,Late
46347,774,Paid
46348,906,Paid
46349,738,Late
46350,184,Paid
46351,824,Paid
46352,709,Paid
46353,243,Paid
46354,291,Paid
46355,957,Paid
46356,198,Late
46357,100,Paid
46358,312,Late
46359,612,Paid
46360,349,Late
46361,748,Late
46362,618,Late
46363,407,Paid
46364,353,Paid
46365,397,Late
46366,207,Paid
46367,308,Late
46368,632,Paid
46369,496,Late
46370,548,Late
46371,120,Paid
46372,439,Paid
46373,531,Late
46374,891,Paid
46375,450,Late
46376,853,Paid
46377,398,Late
46378,885,Late
46379,686,Paid
46380,323,Late
46381,918,Late
46382,499,Paid
46383,189,Paid
46384,577,Paid
46385,645,Paid
46386,430,Paid
46387,381,Paid
46388,725,Paid
46389,963,Paid
46390,174,Late
46391,222,Late
46392,170,Late
46393,264,Paid
46394,270,Late
46395,531,Paid
46396,398,Paid
46397,307,Paid
46398,723,Paid
46399,679,Paid
46400,268,Paid
46401,668,Late
46402,257,Paid
46403,930,Late
46404,873,Late
46405,142,Late
46406,420,Late
46407,420,Late
46408,607,Late
46409,758,Paid
46410,197,Late
46411,594,Paid
46412,864,Paid
46413,847,Paid
46414,491,Paid
46415,622,Late
46416,402,Paid
46417,271,Late
46418,917,Late
46419,452,Paid
46420,299,Late
46421,402,Late
46422,970,Late
46423,441,Late
46424,304,Paid
46425,686,Paid
46426,126,Paid
46427,882,Late
46428,162,Late
46429,355,Paid
46430,738,Paid
46431,323,Late
46432,217,Late
46433,267,Late
46434,804,Paid
46435,421,Late
46436,901,Late
46437,726,Paid
46438,708,Late
46439,625,Paid
46440,201,Late
46441,630,Paid
46442,488,Paid
